method,sample_id,split,dataset,budget,dense_correct,dense_reliant,eligible_interventions,answer_fidelity,intervention_pass,intervention_answer_fidelity,legacy_flip_safe,reference_safe,combined_gold_safe,safety_pattern_64_128_256_432,minimum_observed_safe_budget,monotonic
fastv,mmstar_000253,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000256,test,mmstar,64,False,True,gray|blur|irrelevant,False,False,False,False,False,,0011,256,True
fastv,mmstar_000256,test,mmstar,128,False,True,gray|blur|irrelevant,True,False,False,False,False,,0011,256,True
fastv,mmstar_000256,test,mmstar,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,0011,256,True
fastv,mmstar_000256,test,mmstar,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,0011,256,True
fastv,mmstar_000259,test,mmstar,64,False,True,gray,True,True,True,True,True,,1111,64,True
fastv,mmstar_000259,test,mmstar,128,False,True,gray,True,True,True,True,True,,1111,64,True
fastv,mmstar_000259,test,mmstar,256,False,True,gray,True,True,True,True,True,,1111,64,True
fastv,mmstar_000259,test,mmstar,432,False,True,gray,True,True,True,True,True,,1111,64,True
fastv,mmstar_000260,test,mmstar,64,False,True,gray|irrelevant,True,False,False,False,False,,0011,256,True
fastv,mmstar_000260,test,mmstar,128,False,True,gray|irrelevant,True,False,False,False,False,,0011,256,True
fastv,mmstar_000260,test,mmstar,256,False,True,gray|irrelevant,True,True,True,True,True,,0011,256,True
fastv,mmstar_000260,test,mmstar,432,False,True,gray|irrelevant,True,True,True,True,True,,0011,256,True
fastv,mmstar_000279,test,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000279,test,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000279,test,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000279,test,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000280,test,mmstar,64,False,True,gray|blur|irrelevant,True,True,False,True,False,,0001,432,True
fastv,mmstar_000280,test,mmstar,128,False,True,gray|blur|irrelevant,True,True,False,True,False,,0001,432,True
fastv,mmstar_000280,test,mmstar,256,False,True,gray|blur|irrelevant,True,True,False,True,False,,0001,432,True
fastv,mmstar_000280,test,mmstar,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,0001,432,True
fastv,mmstar_000285,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000285,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000285,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000285,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000286,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000286,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000286,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000286,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000287,test,mmstar,64,False,True,irrelevant,False,True,False,False,False,,0111,128,True
fastv,mmstar_000287,test,mmstar,128,False,True,irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_000287,test,mmstar,256,False,True,irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_000287,test,mmstar,432,False,True,irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_000289,test,mmstar,64,False,True,gray,True,False,False,False,False,,0001,432,True
fastv,mmstar_000289,test,mmstar,128,False,True,gray,True,False,False,False,False,,0001,432,True
fastv,mmstar_000289,test,mmstar,256,False,True,gray,True,False,False,False,False,,0001,432,True
fastv,mmstar_000289,test,mmstar,432,False,True,gray,True,True,True,True,True,,0001,432,True
fastv,mmstar_000290,test,mmstar,64,False,True,irrelevant,True,False,False,False,False,,0011,256,True
fastv,mmstar_000290,test,mmstar,128,False,True,irrelevant,True,False,False,False,False,,0011,256,True
fastv,mmstar_000290,test,mmstar,256,False,True,irrelevant,True,True,True,True,True,,0011,256,True
fastv,mmstar_000290,test,mmstar,432,False,True,irrelevant,True,True,True,True,True,,0011,256,True
fastv,mmstar_000292,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000292,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000292,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000292,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000294,test,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000294,test,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000294,test,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000294,test,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000295,test,mmstar,64,False,True,blur,True,False,False,False,False,,0011,256,True
fastv,mmstar_000295,test,mmstar,128,False,True,blur,False,True,True,False,False,,0011,256,True
fastv,mmstar_000295,test,mmstar,256,False,True,blur,True,True,True,True,True,,0011,256,True
fastv,mmstar_000295,test,mmstar,432,False,True,blur,True,True,True,True,True,,0011,256,True
fastv,mmstar_000297,test,mmstar,64,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,mmstar_000297,test,mmstar,128,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,mmstar_000297,test,mmstar,256,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,mmstar_000297,test,mmstar,432,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,mmstar_000301,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000301,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000301,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000301,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000302,test,mmstar,64,False,True,gray|irrelevant,False,True,False,False,False,,0001,432,True
fastv,mmstar_000302,test,mmstar,128,False,True,gray|irrelevant,False,True,False,False,False,,0001,432,True
fastv,mmstar_000302,test,mmstar,256,False,True,gray|irrelevant,True,False,False,False,False,,0001,432,True
fastv,mmstar_000302,test,mmstar,432,False,True,gray|irrelevant,True,True,True,True,True,,0001,432,True
fastv,mmstar_000306,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000306,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000306,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000306,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000314,test,mmstar,64,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000314,test,mmstar,128,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000314,test,mmstar,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000314,test,mmstar,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000317,test,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000317,test,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000317,test,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000317,test,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000330,test,mmstar,64,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000330,test,mmstar,128,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000330,test,mmstar,256,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000330,test,mmstar,432,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000333,test,mmstar,64,True,True,gray|blur|irrelevant,False,True,False,False,False,False,0111,128,True
fastv,mmstar_000333,test,mmstar,128,True,True,gray|blur|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,mmstar_000333,test,mmstar,256,True,True,gray|blur|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,mmstar_000333,test,mmstar,432,True,True,gray|blur|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,mmstar_000334,test,mmstar,64,True,True,irrelevant,False,False,True,False,False,False,0011,256,True
fastv,mmstar_000334,test,mmstar,128,True,True,irrelevant,False,False,True,False,False,False,0011,256,True
fastv,mmstar_000334,test,mmstar,256,True,True,irrelevant,True,True,True,True,True,True,0011,256,True
fastv,mmstar_000334,test,mmstar,432,True,True,irrelevant,True,True,True,True,True,True,0011,256,True
fastv,mmstar_000336,test,mmstar,64,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000336,test,mmstar,128,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000336,test,mmstar,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000336,test,mmstar,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000342,test,mmstar,64,False,False,,False,True,True,False,False,,0111,128,True
fastv,mmstar_000342,test,mmstar,128,False,False,,True,True,True,True,True,,0111,128,True
fastv,mmstar_000342,test,mmstar,256,False,False,,True,True,True,True,True,,0111,128,True
fastv,mmstar_000342,test,mmstar,432,False,False,,True,True,True,True,True,,0111,128,True
fastv,mmstar_000343,test,mmstar,64,False,True,gray|irrelevant,True,False,False,False,False,,0001,432,True
fastv,mmstar_000343,test,mmstar,128,False,True,gray|irrelevant,True,False,False,False,False,,0001,432,True
fastv,mmstar_000343,test,mmstar,256,False,True,gray|irrelevant,True,False,False,False,False,,0001,432,True
fastv,mmstar_000343,test,mmstar,432,False,True,gray|irrelevant,True,True,True,True,True,,0001,432,True
fastv,mmstar_000346,test,mmstar,64,False,True,blur,True,False,False,False,False,,0001,432,True
fastv,mmstar_000346,test,mmstar,128,False,True,blur,True,False,False,False,False,,0001,432,True
fastv,mmstar_000346,test,mmstar,256,False,True,blur,True,False,False,False,False,,0001,432,True
fastv,mmstar_000346,test,mmstar,432,False,True,blur,True,True,True,True,True,,0001,432,True
fastv,mmstar_000352,test,mmstar,64,True,True,gray|irrelevant,False,True,True,False,False,False,0111,128,True
fastv,mmstar_000352,test,mmstar,128,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,mmstar_000352,test,mmstar,256,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,mmstar_000352,test,mmstar,432,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,mmstar_000368,test,mmstar,64,True,True,irrelevant,True,True,False,True,False,False,0001,432,True
fastv,mmstar_000368,test,mmstar,128,True,True,irrelevant,True,True,False,True,False,False,0001,432,True
fastv,mmstar_000368,test,mmstar,256,True,True,irrelevant,True,True,False,True,False,False,0001,432,True
fastv,mmstar_000368,test,mmstar,432,True,True,irrelevant,True,True,True,True,True,True,0001,432,True
fastv,mmstar_000371,validation,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000371,validation,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000371,validation,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000371,validation,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000378,test,mmstar,64,False,True,blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000378,test,mmstar,128,False,True,blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000378,test,mmstar,256,False,True,blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000378,test,mmstar,432,False,True,blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000381,validation,mmstar,64,False,True,gray|blur,True,True,False,True,False,,0111,128,True
fastv,mmstar_000381,validation,mmstar,128,False,True,gray|blur,True,True,True,True,True,,0111,128,True
fastv,mmstar_000381,validation,mmstar,256,False,True,gray|blur,True,True,True,True,True,,0111,128,True
fastv,mmstar_000381,validation,mmstar,432,False,True,gray|blur,True,True,True,True,True,,0111,128,True
fastv,mmstar_000382,test,mmstar,64,False,False,,False,True,True,False,False,,0001,432,True
fastv,mmstar_000382,test,mmstar,128,False,False,,False,True,True,False,False,,0001,432,True
fastv,mmstar_000382,test,mmstar,256,False,False,,False,True,True,False,False,,0001,432,True
fastv,mmstar_000382,test,mmstar,432,False,False,,True,True,True,True,True,,0001,432,True
fastv,mmstar_000388,test,mmstar,64,False,True,gray|irrelevant,False,False,False,False,False,,0111,128,True
fastv,mmstar_000388,test,mmstar,128,False,True,gray|irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_000388,test,mmstar,256,False,True,gray|irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_000388,test,mmstar,432,False,True,gray|irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_000389,test,mmstar,64,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000389,test,mmstar,128,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000389,test,mmstar,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000389,test,mmstar,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000390,test,mmstar,64,False,True,blur,True,False,False,False,False,,0011,256,True
fastv,mmstar_000390,test,mmstar,128,False,True,blur,True,False,False,False,False,,0011,256,True
fastv,mmstar_000390,test,mmstar,256,False,True,blur,True,True,True,True,True,,0011,256,True
fastv,mmstar_000390,test,mmstar,432,False,True,blur,True,True,True,True,True,,0011,256,True
fastv,mmstar_000396,test,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000396,test,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000396,test,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000396,test,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000401,test,mmstar,64,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000401,test,mmstar,128,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000401,test,mmstar,256,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000401,test,mmstar,432,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_000404,validation,mmstar,64,False,True,gray|blur|irrelevant,False,False,True,False,False,,0001,432,True
fastv,mmstar_000404,validation,mmstar,128,False,True,gray|blur|irrelevant,False,False,True,False,False,,0001,432,True
fastv,mmstar_000404,validation,mmstar,256,False,True,gray|blur|irrelevant,False,True,True,False,False,,0001,432,True
fastv,mmstar_000404,validation,mmstar,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,0001,432,True
fastv,mmstar_000409,test,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000409,test,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000409,test,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000409,test,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_000410,test,mmstar,64,True,False,,False,True,True,False,False,,0111,128,True
fastv,mmstar_000410,test,mmstar,128,True,False,,True,True,True,True,True,,0111,128,True
fastv,mmstar_000410,test,mmstar,256,True,False,,True,True,True,True,True,,0111,128,True
fastv,mmstar_000410,test,mmstar,432,True,False,,True,True,True,True,True,,0111,128,True
fastv,mmstar_000411,test,mmstar,64,True,True,gray|blur|irrelevant,False,False,True,False,False,False,0011,256,True
fastv,mmstar_000411,test,mmstar,128,True,True,gray|blur|irrelevant,False,False,True,False,False,False,0011,256,True
fastv,mmstar_000411,test,mmstar,256,True,True,gray|blur|irrelevant,True,True,True,True,True,True,0011,256,True
fastv,mmstar_000411,test,mmstar,432,True,True,gray|blur|irrelevant,True,True,True,True,True,True,0011,256,True
fastv,mmstar_000417,test,mmstar,64,True,True,irrelevant,True,False,False,False,False,False,0011,256,True
fastv,mmstar_000417,test,mmstar,128,True,True,irrelevant,True,True,False,True,False,False,0011,256,True
fastv,mmstar_000417,test,mmstar,256,True,True,irrelevant,True,True,True,True,True,True,0011,256,True
fastv,mmstar_000417,test,mmstar,432,True,True,irrelevant,True,True,True,True,True,True,0011,256,True
fastv,mmstar_000421,test,mmstar,64,True,True,blur,False,False,True,False,False,False,0000,full,True
fastv,mmstar_000421,test,mmstar,128,True,True,blur,False,True,True,False,False,False,0000,full,True
