dataset,dense_gpu_energy_joule,gpu_energy_joule,latency_ms,method,model,provenance,sample_id,seed,selected_budget,supported_correct,task_correct,unsafe_acceptance
mmstar,35.63547296524048,29.871334075927738,98.55436701036524,scope,7b,development,mmstar_000610,2101,dense,False,False,False
mmstar,35.27631806135178,29.03410901427269,90.39684999152087,scope,7b,development,mmstar_000249,2101,dense,True,True,False
visual_counterfact_color,43.218842087984086,34.946609447002416,101.58480600512121,scope,7b,development,visual_counterfact_color_000100,2101,dense,True,True,False
mmstar,42.628056446313856,30.21877380371094,86.77809700020589,scope,7b,development,mmstar_000861,2101,dense,False,False,False
mmstar,46.983275928497314,32.208172224760055,104.13931999937631,scope,7b,development,mmstar_001058,2101,dense,False,False,False
visual_counterfact_color,41.11519667744636,25.726391822099686,83.75493799394462,scope,7b,development,visual_counterfact_color_000421,2101,dense,True,True,False
visual_counterfact_size,36.99290460348129,25.89963966846466,95.54699700674973,scope,7b,development,visual_counterfact_size_000353,2101,dense,False,False,False
visual_counterfact_color,34.934333777427675,29.808687906265256,116.09271800261922,scope,7b,development,visual_counterfact_color_000028,2101,dense,True,True,False
mmstar,30.82637558460236,22.359672554731368,95.32550000585616,scope,7b,prospective,mmstar_000369,2101,dense,False,False,False
mmstar,39.61209741592407,32.48436383366585,140.00452500476968,scope,7b,prospective,mmstar_001012,2101,dense,False,False,False
mmstar,126.21385438203811,22.02028203010559,95.70275599253364,scope,7b,prospective,mmstar_001031,2101,dense,False,False,False
visual_counterfact_size,25.139641703367232,24.271666646003723,95.8286139939446,scope,7b,prospective,visual_counterfact_size_000545,2101,dense,True,True,False
mmstar,29.678789303302764,29.447725193500517,113.5094549972564,scope,7b,development,mmstar_000488,2101,dense,False,False,False
mmstar,88.38243522047996,47.76377177000046,159.88565201405436,scope,7b,prospective,mmstar_000089,2101,dense,False,True,False
mmstar,25.861540442705152,25.999499182701115,83.21857299597468,scope,7b,development,mmstar_000252,2101,dense,False,False,False
mmstar,25.34735312461853,42.539860553741455,132.33750298968516,scope,7b,prospective,mmstar_000092,2101,dense,False,True,False
visual_counterfact_size,32.07998991608619,30.69755740046501,102.71371400449425,scope,7b,development,visual_counterfact_size_000645,2101,dense,False,False,False
mmstar,56.78985991477966,45.6486286175251,157.99961199809331,scope,7b,development,mmstar_001028,2101,dense,False,False,False
visual_counterfact_color,31.556942439079286,23.798836209774013,86.65181799733546,scope,7b,development,visual_counterfact_color_000128,2101,dense,True,True,False
mmstar,32.99754495859146,24.78432625055313,86.00670400483068,scope,7b,prospective,mmstar_001467,2101,dense,False,False,False
mmstar,36.573868718147274,25.47866439342499,83.86738700210117,scope,7b,prospective,mmstar_000495,2101,dense,False,False,False
visual_counterfact_color,41.857740986347196,27.43075308084488,95.6888259970583,scope,7b,prospective,visual_counterfact_color_000024,2101,dense,True,True,False
visual_counterfact_color,76.20403475642205,23.701715676784517,84.46886099409312,scope,7b,prospective,visual_counterfact_color_000341,2101,dense,True,True,False
visual_counterfact_color,70.08658554911614,25.235636092424393,85.5211500020232,scope,7b,development,visual_counterfact_color_000162,2101,dense,True,True,False
visual_counterfact_color,57.14988131642341,33.99937930464745,110.97488000814337,scope,7b,prospective,visual_counterfact_color_000049,2101,dense,True,True,False
mmstar,45.45842069268227,26.96295429468155,85.26060199073981,scope,7b,prospective,mmstar_000012,2101,dense,False,False,False
visual_counterfact_size,47.748332507610314,18.606460161209107,102.54091600654647,scope,7b,development,visual_counterfact_size_000108,2101,dense,False,False,False
mmstar,55.85753321170807,14.883450723886488,88.80223598680459,scope,7b,development,mmstar_001180,2101,dense,True,True,False
visual_counterfact_color,53.824500360488884,14.184052881002426,88.14976300345734,scope,7b,development,visual_counterfact_color_000444,2101,dense,True,True,False
visual_counterfact_color,30.09128617286682,14.04125836968422,88.05936398857739,scope,7b,development,visual_counterfact_color_000342,2101,dense,True,True,False
visual_counterfact_color,31.71787692427635,17.65375524401665,89.79023600113578,scope,7b,development,visual_counterfact_color_000303,2101,dense,True,True,False
visual_counterfact_size,30.81844944000244,24.563976216316224,113.55276399990544,scope,7b,development,visual_counterfact_size_000287,2101,dense,True,True,False
mmstar,25.423194254636762,23.834513053894042,88.40311999665573,scope,7b,development,mmstar_000533,2101,dense,False,False,False
mmstar,26.348009250164033,26.057677202224735,91.36298000521492,scope,7b,development,mmstar_001254,2101,dense,False,False,False
visual_counterfact_size,29.39830203771591,32.37573745727539,98.36702900065575,scope,7b,development,visual_counterfact_size_000218,2101,dense,True,True,False
visual_counterfact_color,24.883071975708013,31.520440750122074,90.17136199690867,scope,7b,prospective,visual_counterfact_color_000071,2101,dense,True,True,False
mmstar,31.653772029876716,39.16518181324005,108.35114699148107,scope,7b,development,mmstar_000787,2101,dense,False,True,False
mmstar,27.847519340515138,37.946077029705044,103.41166800935753,scope,7b,prospective,mmstar_001490,2101,dense,False,True,False
mmstar,42.904719864130016,47.98750525832177,135.59533000807278,scope,7b,prospective,mmstar_000589,2101,dense,False,False,False
mmstar,30.323254357576367,35.09153832554817,98.34455901000183,scope,7b,development,mmstar_000903,2101,dense,False,False,False
mmstar,30.157185055017464,33.83054544687271,92.7740249899216,scope,7b,prospective,mmstar_000597,2101,dense,True,True,False
visual_counterfact_color,32.91298824310302,36.83886525154114,100.71642399998382,scope,7b,development,visual_counterfact_color_000464,2101,dense,True,True,False
mmstar,31.94352240085602,32.86861243844032,89.73430599144194,scope,7b,development,mmstar_001008,2101,dense,False,False,False
mmstar,35.526943368911745,30.56503697514534,83.14519299892709,scope,7b,development,mmstar_000714,2101,dense,True,True,False
mmstar,42.632247986793516,33.90368027687073,92.00040399446152,scope,7b,development,mmstar_000568,2101,dense,False,False,False
visual_counterfact_size,52.29795886039734,42.54235915899277,110.22149700147565,scope,7b,development,visual_counterfact_size_000275,2101,dense,True,True,False
mmstar,39.608283348083496,34.53337639331818,86.43809000204783,scope,7b,development,mmstar_001459,2101,dense,True,True,False
visual_counterfact_size,37.86650516271591,41.13446112155914,96.47864800354,scope,7b,prospective,visual_counterfact_size_000049,2101,dense,True,True,False
mmstar,22.93368097305298,36.68043618202209,82.00111500627827,scope,7b,development,mmstar_000201,2101,dense,False,True,False
mmstar,22.21349240541458,38.07696206688881,82.43969100294635,scope,7b,prospective,mmstar_000166,2101,dense,False,True,False
mmstar,56.72826949238777,44.77295371294022,92.74497600563336,scope,7b,prospective,mmstar_000757,2101,dense,False,False,False
mmstar,13.817059621810914,47.79252797007561,97.04710199730471,scope,7b,prospective,mmstar_000207,2101,dense,False,True,False
mmstar,21.28983141541481,62.857778954505925,122.42578300356399,scope,7b,development,mmstar_000096,2101,dense,False,True,False
visual_counterfact_color,18.054685292243956,43.327558387517925,83.3334719936829,scope,7b,development,visual_counterfact_color_000405,2101,dense,True,True,False
mmstar,32.42102244973182,66.97456037282943,128.26541399408597,scope,7b,development,mmstar_001233,2101,dense,False,False,False
mmstar,27.334283399581906,40.656037979125976,82.65160900191404,scope,7b,development,mmstar_001273,2101,dense,False,False,False
mmstar,33.93434745669365,44.849261627197265,91.17877199605573,scope,7b,prospective,mmstar_000438,2101,dense,False,False,False
visual_counterfact_size,35.316925978660585,41.23544105648995,96.42429900122806,scope,7b,prospective,visual_counterfact_size_000064,2101,dense,False,False,False
mmstar,36.404885609149936,38.324895708560945,89.84731500095222,scope,7b,development,mmstar_000977,2101,dense,False,False,False
mmstar,43.20863737940788,33.11070317268371,92.21611100656446,scope,7b,prospective,mmstar_001470,2101,dense,False,True,False
mmstar,42.88522188186646,22.58610663175583,84.10366399039049,scope,7b,prospective,mmstar_001261,2101,dense,False,True,False
mmstar,49.493266334533686,21.80409058213234,84.86009598709643,scope,7b,development,mmstar_001328,2101,dense,True,True,False
visual_counterfact_size,40.33070187568665,31.575138009786606,124.92339800519403,scope,7b,prospective,visual_counterfact_size_000015,2101,dense,True,True,False
visual_counterfact_size,31.29897714495659,28.332702227830886,115.53469399223104,scope,7b,development,visual_counterfact_size_000364,2101,dense,True,True,False
visual_counterfact_color,28.946571762561796,24.107460231781005,96.15022101206705,scope,7b,development,visual_counterfact_color_000004,2101,dense,True,True,False
mmstar,29.71032217741013,20.89220601081848,89.11843200621661,scope,7b,development,mmstar_001428,2101,dense,False,True,False
visual_counterfact_color,33.053871529102324,22.90585225582123,98.5546869924292,scope,7b,prospective,visual_counterfact_color_000442,2101,dense,True,True,False
visual_counterfact_size,39.45879414796829,22.83287364244461,120.13813700468745,scope,7b,prospective,visual_counterfact_size_000171,2101,dense,True,True,False
mmstar,99.17143772363661,54.89581089019775,273.056739999447,scope,7b,prospective,mmstar_001035,2101,dense,True,True,False
mmstar,33.76871448278427,18.36353678703308,85.41632001288235,scope,7b,development,mmstar_000009,2101,dense,False,False,False
mmstar,35.2865518605709,20.91201066493988,84.47899999737274,scope,7b,prospective,mmstar_000741,2101,dense,False,True,False
visual_counterfact_color,36.82750800490379,24.67985538482666,86.58870900399052,scope,7b,development,visual_counterfact_color_000093,2101,dense,True,True,False
visual_counterfact_size,42.19777989864349,31.733932573795318,98.6847449967172,scope,7b,development,visual_counterfact_size_000100,2101,dense,True,True,False
visual_counterfact_size,139.38113669514655,44.925671873092654,124.81483900046442,scope,7b,prospective,visual_counterfact_size_000155,2101,dense,True,True,False
visual_counterfact_size,43.380316982269285,37.88314618825912,95.81300499849021,scope,7b,development,visual_counterfact_size_000233,2101,dense,True,True,False
mmstar,35.791319591999056,34.70978106737137,85.74657699500676,scope,7b,prospective,mmstar_000797,2101,dense,False,False,False
visual_counterfact_color,38.39451003074646,35.54030822992325,84.58556899859104,scope,7b,development,visual_counterfact_color_000255,2101,dense,True,True,False
mmstar,37.64354357242584,38.85355374097824,90.54319800634403,scope,7b,development,mmstar_000832,2101,dense,True,True,False
visual_counterfact_size,53.11720593214035,55.99146906137466,128.71453000116162,scope,7b,prospective,visual_counterfact_size_000033,2101,dense,True,True,False
visual_counterfact_size,45.88136311531067,46.27077184200287,108.61389400088228,scope,7b,development,visual_counterfact_size_000518,2101,dense,True,True,False
visual_counterfact_size,54.81746380925179,50.601722568273544,149.10308200342115,scope,7b,development,visual_counterfact_size_000361,2101,dense,True,True,False
mmstar,35.84035586714745,24.730191974639894,85.1887530006934,scope,7b,development,mmstar_000686,2101,dense,False,False,False
visual_counterfact_size,42.03782872915268,28.199725461006164,97.1591109992005,scope,7b,prospective,visual_counterfact_size_000540,2101,dense,True,True,False
visual_counterfact_color,40.386052402257924,21.182446452379224,87.05168399319518,scope,7b,prospective,visual_counterfact_color_000186,2101,dense,True,True,False
visual_counterfact_color,48.265385354757306,69.40312274217605,339.0335580043029,scope,7b,prospective,visual_counterfact_color_000055,2101,dense,True,True,False
mmstar,33.02883905649185,17.043727440834044,84.10967400413938,scope,7b,prospective,mmstar_001350,2101,dense,False,True,False
visual_counterfact_size,40.05649663209915,26.34136232972145,116.20411698822863,scope,7b,development,visual_counterfact_size_000676,2101,dense,True,True,False
visual_counterfact_color,46.0769969522953,30.152439442873,117.53513400617521,scope,7b,prospective,visual_counterfact_color_000107,2101,dense,True,True,False
visual_counterfact_color,30.84280396103859,26.574027528762812,92.25253100157715,scope,7b,development,visual_counterfact_color_000133,2101,dense,True,True,False
visual_counterfact_size,39.051131573915484,30.440533374547954,102.35363800893538,scope,7b,development,visual_counterfact_size_000254,2101,dense,False,False,False
visual_counterfact_color,40.169643332958216,35.089287841320036,107.20771799969953,scope,7b,development,visual_counterfact_color_000323,2101,dense,True,True,False
mmstar,34.3657428586483,36.195113976001736,99.42239800875541,scope,7b,prospective,mmstar_001326,2101,dense,True,True,False
visual_counterfact_size,36.11274000167847,38.873647284507754,95.73518499382772,scope,7b,development,visual_counterfact_size_000421,2101,dense,True,True,False
mmstar,28.144662129878995,37.9849002969265,88.51232900633477,scope,7b,development,mmstar_000548,2101,dense,False,False,False
mmstar,25.28109490871429,45.18895442008972,98.4166779962834,scope,7b,prospective,mmstar_000777,2101,dense,False,False,False
visual_counterfact_color,28.192208496332167,43.832899742126465,98.38686900911853,scope,7b,prospective,visual_counterfact_color_000319,2101,dense,True,True,False
